"Date","Time","Site","Rep","FQ_ID","FQ_PH","FQ_chl","FQ_ratio","CF_PH","CF_chl","CF_ratio","temperature_C","DO_pct","turbidity","chl_RFU","maramataka","weather_description","water_description","Notes"
2025-02-14,0.465277777777778,"Ohau Channel",1,"A",0.1,2.52,0.03,92.71,921.95,0.1,NA,NA,NA,NA,"Rākaumatohi",NA,"ripples. clear",NA
2025-02-14,0.465277777777778,"Ohau Channel",2,"A",0.1,1.78,0.05,177.89,884.5,0.2,NA,NA,NA,NA,"Rākaumatohi",NA,"ripples. clear",NA
2025-02-14,0.465277777777778,"Ohau Channel",3,"A",0.1,1.34,0.07,156.61,889.73,0.17,NA,NA,NA,NA,"Rākaumatohi",NA,"ripples. clear",NA
2025-02-14,11.22,"Hamurana (East)",1,"A",0.1,2.77,0.08,471.16,3364.3,0.14,NA,NA,NA,NA,"Rākaumatohi",NA,"ripples, clear",NA
2025-02-14,11.22,"Hamurana (East)",2,"A",0.1,1.83,0.05,321.45,2703.1,0.11,NA,NA,NA,NA,"Rākaumatohi",NA,"ripples, clear",NA
2025-02-14,11.22,"Hamurana (East)",3,"A",0.1,2.37,0.04,424.46,1919.8,0.22,NA,NA,NA,NA,"Rākaumatohi",NA,"ripples, clear",NA
2025-02-14,0.4875,"Hamurana (bridge)",1,"A",0.1,3.5,0.02,642.52,2991.7,0.21,NA,NA,NA,NA,"Rākaumatohi",NA,"slight ripples/ murky",NA
2025-02-14,0.4875,"Hamurana (bridge)",2,"A",0.1,5.86,0.01,854.37,4374.37,0.19,NA,NA,NA,NA,"Rākaumatohi",NA,"slight ripples/ murky",NA
2025-02-14,0.4875,"Hamurana (bridge)",3,"A",0.1,3.8,0.02,574.16,574.16,0.18,NA,NA,NA,NA,"Rākaumatohi",NA,"slight ripples/ murky",NA
2025-02-14,0.5,"Hamurana (West)",1,"A",0.1,1,0.1,0,0,0,NA,NA,NA,NA,"Rākaumatohi",NA,"ripples, clear",NA
2025-02-14,0.5,"Hamurana (West)",2,"A",0.1,1.19,0.08,30.88,510.29,0.06,NA,NA,NA,NA,"Rākaumatohi",NA,"ripples, clear",NA
2025-02-14,0.5,"Hamurana (West)",3,"A",0.1,1.34,0.07,0,0,0,NA,NA,NA,NA,"Rākaumatohi",NA,"ripples, clear",NA
2025-02-14,0.514583333333333,"Awahou (Tarimano)",1,"A",4,1.39,2.87,94.78,255.61,0.37,NA,NA,NA,NA,"Rākaumatohi",NA,"Flat, clear",NA
2025-02-14,0.514583333333333,"Awahou (Tarimano)",2,"A",0.1,1.29,0.07,87.25,239.92,0.36,NA,NA,NA,NA,"Rākaumatohi",NA,"Flat, clear",NA
2025-02-14,0.514583333333333,"Awahou (Tarimano)",3,"A",0.1,1.3,0.07,64.59,905.96,0.08,NA,NA,NA,NA,"Rākaumatohi",NA,"Flat, clear",NA
2025-02-14,0.527777777777778,"Ngongotaha",1,"A",0.1,1.29,0.05,278.13,2292.2,0.12,NA,NA,NA,NA,"Rākaumatohi",NA,"clear, light wave action",NA
2025-02-14,0.527777777777778,"Ngongotaha",2,"A",0.1,1.73,0.04,182.66,1134.7,0.16,NA,NA,NA,NA,"Rākaumatohi",NA,"clear, light wave action",NA
2025-02-14,0.527777777777778,"Ngongotaha",3,"A",0.1,1.78,0.05,143.56,906.26,0.15,NA,NA,NA,NA,"Rākaumatohi",NA,"clear, light wave action",NA
2025-02-14,0.550694444444444,"Te Koutu",1,"A",0.1,1.73,0.05,143.56,831.27,0.17,NA,NA,NA,NA,"Rākaumatohi",NA,"light wave action, clear",NA
2025-02-14,0.550694444444444,"Te Koutu",2,"A",0.1,2.03,0.04,271.3,993.49,0.27,NA,NA,NA,NA,"Rākaumatohi",NA,"light wave action, clear",NA
2025-02-14,0.550694444444444,"Te Koutu",3,"A",0.1,1.83,0.05,122.28,739.66,0.16,NA,NA,NA,NA,"Rākaumatohi",NA,"light wave action, clear",NA
2025-02-14,0.5625,"Lake Front",1,"A",0.1,5.8,0.01,3689.5,1025.4,0.21,NA,NA,NA,NA,"Rākaumatohi",NA,"moderate wave action, murky",NA
2025-02-14,0.5625,"Lake Front",2,"A",0.1,5.57,0.01,957.44,2934.2,0.32,NA,NA,NA,NA,"Rākaumatohi",NA,"moderate wave action, murky",NA
2025-02-14,0.5625,"Lake Front",3,"A",0.1,5.03,0.01,916.2,2699.6,0.33,NA,NA,NA,NA,"Rākaumatohi",NA,"moderate wave action, murky",NA
2025-02-14,0.5625,"Lake Front",NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rākaumatohi",NA,"moderate wave action, murky",NA
2025-02-19,0.451388888888889,"Hannah's Bay",1,"A",0.1,2.77,0.03,144.25,1837,0.07,22.3,82,2.75,0.64,"Korekore-piri-ki-nga-Tangaroa","Cloudy, medium winds- northerlies","High wave action, hazy but can still see lake floor",NA
2025-02-19,0.451388888888889,"Hannah's Bay",2,"A",0.1,4,0.02,182.66,1630.2,0.11,22.3,82,2.75,0.64,"Korekore-piri-ki-nga-Tangaroa","Cloudy, medium winds- northerlies","High wave action, hazy but can still see lake floor",NA
2025-02-19,0.451388888888889,"Hannah's Bay",3,"A",0.1,2.47,0.04,268.53,1643.3,0.16,22.3,82,2.75,0.64,"Korekore-piri-ki-nga-Tangaroa","Cloudy, medium winds- northerlies","High wave action, hazy but can still see lake floor",NA
2025-02-19,0.475694444444444,"Te Pōhue",1,"A",0.1,1.04,0.09,139.41,878.34,0.15,22.7,96.5,1.83,0.27,"Korekore-piri-ki-nga-Tangaroa",NA,"High wave action, clear.",NA
2025-02-19,0.475694444444444,"Te Pōhue",2,"A",0.1,0.75,0.13,186.11,431.75,0.43,22.7,96.5,1.83,0.27,"Korekore-piri-ki-nga-Tangaroa",NA,"High wave action, clear.",NA
2025-02-19,0.475694444444444,"Te Pōhue",3,"A",0.1,1.04,0.09,354.4,1294.4,0.29,22.7,96.5,1.83,0.27,"Korekore-piri-ki-nga-Tangaroa",NA,"High wave action, clear.",NA
2025-02-19,0.489583333333333,"Ohau Channel",1,"A",0.1,1.29,0.07,166.91,549.51,0.3,22,79.2,0.62,0.36,"Korekore-piri-ki-nga-Tangaroa",NA,"light wave action, clear.",NA
2025-02-19,0.489583333333333,"Ohau Channel",2,"A",0.1,0.9,0.11,126.36,1273.4,0.09,22,79.2,0.62,0.36,"Korekore-piri-ki-nga-Tangaroa",NA,"light wave action, clear.",NA
2025-02-19,0.489583333333333,"Ohau Channel",3,"A",16.26,4.04,4.02,74.2,1227.2,0.06,22,79.2,0.62,0.36,"Korekore-piri-ki-nga-Tangaroa",NA,"light wave action, clear.",NA
2025-02-19,0.508333333333333,"Hamurana (East)",1,"A",17.04,2.18,7.81,317.31,914.11,0.34,22.2,74.2,1.38,0.4,"Korekore-piri-ki-nga-Tangaroa",NA,"light wave action, clear",NA
2025-02-19,0.508333333333333,"Hamurana (East)",2,"A",5.5,1.54,3.57,250.71,1959.9,0.12,22.2,74.2,1.38,0.4,"Korekore-piri-ki-nga-Tangaroa",NA,"light wave action, clear",NA
2025-02-19,0.508333333333333,"Hamurana (East)",3,"A",0.1,2.42,0.04,102.31,509.35,0.37,22.2,74.2,1.38,0.4,"Korekore-piri-ki-nga-Tangaroa",NA,"light wave action, clear",NA
2025-02-19,0.520833333333333,"Hamurana (bridge)",1,"A",27.21,1.63,16.69,146.32,785.88,0.18,17.2,114,0.67,0.19,"Korekore-piri-ki-nga-Tangaroa",NA,"Clear, ripples",NA
2025-02-19,0.520833333333333,"Hamurana (bridge)",2,"A",38.17,1.63,23.41,149.71,785.04,0.19,17.2,114,0.67,0.19,"Korekore-piri-ki-nga-Tangaroa",NA,"Clear, ripples",NA
2025-02-19,0.520833333333333,"Hamurana (bridge)",3,"A",47.56,1.73,27.49,102.31,513.74,0.19,17.2,114,0.67,0.19,"Korekore-piri-ki-nga-Tangaroa",NA,"Clear, ripples",NA
2025-02-19,0.536805555555556,"Hamurana (West)",1,"A",1,1.29,0.77,89.26,477.13,0.18,23.1,108.8,0.41,0.12,"Korekore-piri-ki-nga-Tangaroa",NA,"clear, ripples",NA
2025-02-19,0.536805555555556,"Hamurana (West)",2,"A",0.1,1.19,0.08,0,0,0,23.1,108.8,0.41,0.12,"Korekore-piri-ki-nga-Tangaroa",NA,"clear, ripples",NA
2025-02-19,0.536805555555556,"Hamurana (West)",3,"A",0.1,1.49,0.06,39.17,622.82,0.06,23.1,108.8,0.41,0.12,"Korekore-piri-ki-nga-Tangaroa",NA,"clear, ripples",NA
2025-02-19,0.552777777777778,"Awahou (Tarimano)",1,"A",40.52,1.59,25.48,37.79,143.07,0.26,13.7,94.3,0.18,0.01,"Korekore-piri-ki-nga-Tangaroa",NA,"light wave actions, clear",NA
2025-02-19,0.552777777777778,"Awahou (Tarimano)",2,"A",23.3,1.83,12.73,36.41,293.99,0.12,13.7,94.3,0.18,0.01,"Korekore-piri-ki-nga-Tangaroa",NA,"light wave actions, clear",NA
2025-02-19,0.552777777777778,"Awahou (Tarimano)",3,"A",24.97,1.34,24.97,10.98,118.61,0.09,13.7,94.3,0.18,0.01,"Korekore-piri-ki-nga-Tangaroa",NA,"light wave actions, clear",NA
2025-02-19,0.574305555555556,"Ngongotaha",1,"A",28.78,1.93,14.91,168.98,641.97,0.26,19.3,108,0.71,0.16,"Korekore-piri-ki-nga-Tangaroa",NA,"high wave action, clear",NA
2025-02-19,0.574305555555556,"Ngongotaha",2,"A",3.25,1.24,2.62,119.52,531.21,0.22,19.3,108,0.71,0.16,"Korekore-piri-ki-nga-Tangaroa",NA,"high wave action, clear",NA
2025-02-19,0.574305555555556,"Ngongotaha",3,"A",21.73,1.34,16.21,201.24,614.04,0.32,19.3,108,0.71,0.16,"Korekore-piri-ki-nga-Tangaroa",NA,"high wave action, clear",NA
2025-02-19,0.590277777777778,"Te Koutu",1,"A",0.1,12.9,0,188.88,1021.4,0.18,23.7,127,0.98,0.52,"Korekore-piri-ki-nga-Tangaroa",NA,"high wave action, hazy",NA
2025-02-19,0.590277777777778,"Te Koutu",2,"A",0.1,13.1,0,618.1,10359,0.05,23.7,127,0.98,0.52,"Korekore-piri-ki-nga-Tangaroa",NA,"high wave action, hazy",NA
2025-02-19,0.590277777777778,"Te Koutu",3,"A",1,2.47,0.4,340.66,2285.2,0.14,23.7,127,0.98,0.52,"Korekore-piri-ki-nga-Tangaroa",NA,"high wave action, hazy",NA
2025-02-19,0.603472222222222,"Lake Front",1,"A",0.1,3.21,0.03,1624.3,4110,0.39,25.7,123.6,4.02,1.55,"Korekore-piri-ki-nga-Tangaroa",NA,"High wave action, murky",NA
2025-02-19,0.603472222222222,"Lake Front",2,"A",0.1,4.63,0.02,644.91,4383.9,0.14,25.7,123.6,4.02,1.55,"Korekore-piri-ki-nga-Tangaroa",NA,"High wave action, murky",NA
2025-02-19,0.603472222222222,"Lake Front",3,"A",0.1,4,0.02,397.65,2588.5,0.15,25.7,123.6,4.02,1.55,"Korekore-piri-ki-nga-Tangaroa",NA,"High wave action, murky",NA
2025-02-19,0.603472222222222,"Lake Front",NA,"A",NA,NA,NA,NA,NA,NA,25.7,123.6,4.02,1.55,"Korekore-piri-ki-nga-Tangaroa",NA,"High wave action, murky",NA
2025-02-24,0.444444444444444,"Hannah's Bay",1,"A",0.1,3.4,0.02,730.78,3217.6,0.22,21.2,101,1.98,0.8,"Ōrongonui","Partly cloudy, light winds","Moderate eave action, clear.","Probe malfunction in field"
2025-02-24,0.444444444444444,"Hannah's Bay",2,"A",0.1,4.39,0.02,632.54,2804.2,0.22,21.2,101,1.98,0.8,"Ōrongonui","Partly cloudy, light winds","Moderate eave action, clear.",NA
2025-02-24,0.444444444444444,"Hannah's Bay",3,"A",0.1,5.42,0.01,496.58,2314,0.21,21.2,101,1.98,0.8,"Ōrongonui","Partly cloudy, light winds","Moderate eave action, clear.",NA
2025-02-24,0.46875,"Te Pōhue",1,"A",0.1,1.04,0.09,206.08,853.97,0.24,21.9,98.7,0.99,0.67,"Ōrongonui",NA,"Clear, ripples",NA
2025-02-24,0.46875,"Te Pōhue",2,"A",0.1,2.27,0.04,162.07,992.65,0.16,21.9,98.7,0.99,0.67,"Ōrongonui",NA,"Clear, ripples",NA
2025-02-24,0.46875,"Te Pōhue",3,"A",0.1,1.73,0.05,334.51,1420,0.23,21.9,98.7,0.99,0.67,"Ōrongonui",NA,"Clear, ripples",NA
2025-02-24,0.482638888888889,"Ohau Channel",1,"A",0.1,1.88,0.05,448.5,1131.3,0.39,NA,NA,NA,NA,"Ōrongonui",NA,"flat, clear",NA
2025-02-24,0.482638888888889,"Ohau Channel",2,"A",0.1,1.63,0.06,199.17,816.42,0.24,NA,NA,NA,NA,"Ōrongonui",NA,"flat, clear",NA
2025-02-24,0.482638888888889,"Ohau Channel",3,"A",0.1,1.73,0.05,113.3,857.42,0.13,NA,NA,NA,NA,"Ōrongonui",NA,"flat, clear",NA
2025-02-24,0.499305555555556,"Hamurana (East)",1,"A",0.1,2.18,0.04,334.51,2086.4,0.27,NA,NA,NA,NA,"Ōrongonui",NA,"Clear, ripples",NA
2025-02-24,0.499305555555556,"Hamurana (East)",2,"A",0.1,1.63,0.06,316.61,3042.3,0.17,NA,NA,NA,NA,"Ōrongonui",NA,"Clear, ripples",NA
2025-02-24,0.499305555555556,"Hamurana (East)",3,"A",0.1,1.49,0.06,420.31,2764.1,0.19,NA,NA,NA,NA,"Ōrongonui",NA,"Clear, ripples",NA
2025-02-24,0.513194444444444,"Hamurana (bridge)",1,"A",0.1,5.27,0.01,599.69,2086.4,0.27,NA,NA,NA,NA,"Ōrongonui",NA,"Murky, light wave action. Smelly mud/sediment wash up, oil?",NA
2025-02-24,0.513194444444444,"Hamurana (bridge)",2,"A",0.1,3.7,0.02,546.04,3042.3,0.17,NA,NA,NA,NA,"Ōrongonui",NA,"Murky, light wave action. Smelly mud/sediment wash up, oil?",NA
2025-02-24,0.513194444444444,"Hamurana (bridge)",3,"A",0.1,4.09,0.02,548.05,2764.1,0.19,NA,NA,NA,NA,"Ōrongonui",NA,"Murky, light wave action. Smelly mud/sediment wash up, oil?",NA
2025-02-24,0.520833333333333,"Hamurana (West)",1,"A",23.3,3.31,7.03,3252.7,1486.3,2.18,NA,NA,NA,NA,"Ōrongonui",NA,"Murky, light wave action",NA
2025-02-24,0.520833333333333,"Hamurana (West)",2,"A",79.65,5.77,13.8,2741,1717.4,1.59,NA,NA,NA,NA,"Ōrongonui",NA,"Murky, light wave action",NA
2025-02-24,0.520833333333333,"Hamurana (West)",3,"A",42.86,2.81,15.25,2848.2,1717.4,1.65,NA,NA,NA,NA,"Ōrongonui",NA,"Murky, light wave action",NA
2025-02-24,0.534722222222222,"Awahou (Tarimano)",1,"A",40.52,1.59,25.48,144.94,416.06,0.34,NA,NA,NA,NA,"Ōrongonui",NA,"Clear, flat.",NA
2025-02-24,0.534722222222222,"Awahou (Tarimano)",2,"A",31.13,1.54,20.21,117.44,294.83,0.39,NA,NA,NA,NA,"Ōrongonui",NA,"Clear, flat.",NA
2025-02-24,0.534722222222222,"Awahou (Tarimano)",3,"A",76.26,1.09,14.91,234.89,284.38,0.82,NA,NA,NA,NA,"Ōrongonui",NA,"Clear, flat.",NA
2025-02-24,0.549305555555556,"Ngongotaha",1,"A",36.6,2.27,16.12,611.26,1788.9,0.34,NA,NA,NA,NA,"Ōrongonui",NA,"Murky, ripples",NA
2025-02-24,0.549305555555556,"Ngongotaha",2,"A",0.1,2.52,0.03,937.48,1889.3,0.49,NA,NA,NA,NA,"Ōrongonui",NA,"Murky, ripples",NA
2025-02-24,0.549305555555556,"Ngongotaha",3,"A",0.1,1.98,0.05,1355.1,3377.3,0.4,NA,NA,NA,NA,"Ōrongonui",NA,"Murky, ripples",NA
2025-02-24,0.565972222222222,"Te Koutu",1,"A",0.1,1.34,0.07,72.12,920.27,0.07,NA,NA,NA,NA,"Ōrongonui",NA,"light wave action, clear.",NA
2025-02-24,0.565972222222222,"Te Koutu",2,"A",14.69,0.5,29.38,113.99,542.51,0.21,NA,NA,NA,NA,"Ōrongonui",NA,"light wave action, clear.",NA
2025-02-24,0.565972222222222,"Te Koutu",3,"A",5.5,0.85,6.47,113.99,403.82,0.28,NA,NA,NA,NA,"Ōrongonui",NA,"light wave action, clear.",NA
2025-02-24,0.583333333333333,"Lake Front",1,"A",0.1,2.18,0.04,609.19,2275.7,0.26,NA,NA,NA,NA,"Ōrongonui",NA,"light wave action, clear-ish",NA
2025-02-24,0.583333333333333,"Lake Front",2,"A",0.1,2.81,0.05,526.77,2225.9,0.23,NA,NA,NA,NA,"Ōrongonui",NA,"light wave action, clear-ish",NA
2025-02-24,0.583333333333333,"Lake Front",3,"A",0.1,2.47,0.04,522.69,2113.4,0.24,NA,NA,NA,NA,"Ōrongonui",NA,"light wave action, clear-ish",NA
2025-02-24,0.583333333333333,"Lake Front",NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ōrongonui",NA,"light wave action, clear-ish",NA
2025-02-26,0.458333333333333,"Hannah's Bay",1,"A",0.1,2.91,0.03,514.4,3134.8,0.16,NA,NA,NA,NA,"Ōmutu","Partly cloudy, moderate winds (westerlies)","Murky, high wave action, moderate winds",NA
2025-02-26,0.458333333333333,"Hannah's Bay",2,"A",0.1,4.93,0.02,513.71,2956.9,0.17,NA,NA,NA,NA,"Ōmutu","Partly cloudy, moderate winds (westerlies)","Murky, high wave action, moderate winds",NA
2025-02-26,0.458333333333333,"Hannah's Bay",3,"A",0.1,3.4,0.02,570.09,2681.3,0.21,NA,NA,NA,NA,"Ōmutu","Partly cloudy, moderate winds (westerlies)","Murky, high wave action, moderate winds",NA
2025-02-26,0.479166666666667,"Te Pōhue",1,"A",0.1,1.88,0.05,378.45,1461.9,0.25,NA,NA,NA,NA,"Ōmutu",NA,"Clear, high wave action, moderate winds",NA
2025-02-26,0.479166666666667,"Te Pōhue",2,"A",0.1,1.83,0.05,367.46,1229,0.29,NA,NA,NA,NA,"Ōmutu",NA,"Clear, high wave action, moderate winds",NA
2025-02-26,0.479166666666667,"Te Pōhue",3,"A",0.1,1.93,0.05,483.52,1485.4,0.32,NA,NA,NA,NA,"Ōmutu",NA,"Clear, high wave action, moderate winds",NA
2025-02-26,0.489583333333333,"Ohau Channel",1,"A",0.1,14.82,0,633.23,2177.9,0.29,NA,NA,NA,NA,"Ōmutu",NA,"High wave action, murky, light winds",NA
2025-02-26,0.489583333333333,"Ohau Channel",2,"A",0.1,3.11,0.03,765.57,1889.3,0.4,NA,NA,NA,NA,"Ōmutu",NA,"High wave action, murky, light winds",NA
2025-02-26,0.489583333333333,"Ohau Channel",3,"A",0.1,2.91,0.03,844.77,4572.3,0.18,NA,NA,NA,NA,"Ōmutu",NA,"High wave action, murky, light winds",NA
2025-02-26,0.504166666666667,"Hamurana (East)",1,"A",0.1,3.01,0.03,599.59,1863.1,0.32,NA,NA,NA,NA,"Ōmutu",NA,"High wave action, murky, light winds",NA
2025-02-26,0.504166666666667,"Hamurana (East)",2,"A",0.1,2.52,0.03,610.57,1780.3,0.34,NA,NA,NA,NA,"Ōmutu",NA,"High wave action, murky, light winds",NA
2025-02-26,0.504166666666667,"Hamurana (East)",3,"A",0.1,3.01,0.03,639.45,2075.9,0.3,NA,NA,NA,NA,"Ōmutu",NA,"High wave action, murky, light winds",NA
2025-02-26,0.513194444444444,"Hamurana (bridge)",1,"A",2.5,19.55,0.12,2798.7,13310,0.21,NA,NA,NA,NA,"Ōmutu",NA,"Moderate wind action, light winds, murky, smelly/oil coating top of water near shores",NA
2025-02-26,0.513194444444444,"Hamurana (bridge)",2,"A",0.1,21.65,0,2937.4,13109,0.22,NA,NA,NA,NA,"Ōmutu",NA,"Moderate wind action, light winds, murky, smelly/oil coating top of water near shores",NA
2025-02-26,0.513194444444444,"Hamurana (bridge)",3,"A",10.78,16.79,0.64,2747.9,12610,0.21,NA,NA,NA,NA,"Ōmutu",NA,"Moderate wind action, light winds, murky, smelly/oil coating top of water near shores",NA
2025-02-26,0.520138888888889,"Hamurana (West)",1,"A",2.5,5.27,0.47,1197.7,4283.6,0.27,NA,NA,NA,NA,"Ōmutu",NA,"Light wave action, murky-ish (can still see lake bottom).",NA
2025-02-26,0.520138888888889,"Hamurana (West)",2,"A",0.1,6.06,0.01,1147.6,3953.8,0.29,NA,NA,NA,NA,"Ōmutu",NA,"Light wave action, murky-ish (can still see lake bottom).",NA
2025-02-26,0.520138888888889,"Hamurana (West)",3,"A",0.1,5.67,0.01,1150.4,4195.4,0.27,NA,NA,NA,NA,"Ōmutu",NA,"Light wave action, murky-ish (can still see lake bottom).",NA
2025-02-26,0.534027777777778,"Awahou (Tarimano)",1,"A",0.1,5.08,0.01,661.42,2294,0.28,NA,NA,NA,NA,"Ōmutu",NA,"light wave action, clear.",NA
2025-02-26,0.534027777777778,"Awahou (Tarimano)",2,"A",1,3.01,0.33,530.45,2544.3,0.21,NA,NA,NA,NA,"Ōmutu",NA,"light wave action, clear.",NA
2025-02-26,0.534027777777778,"Awahou (Tarimano)",3,"A",4.75,2.81,1.69,835.16,3255.2,0.25,NA,NA,NA,NA,"Ōmutu",NA,"light wave action, clear.",NA
2025-02-26,0.552083333333333,"Ngongotaha",1,"A",0.1,1.34,0.07,478.6,1486.3,0.32,NA,NA,NA,NA,"Ōmutu",NA,"flat, clear.",NA
2025-02-26,0.552083333333333,"Ngongotaha",2,"A",0.1,1.93,0.05,419.62,1612.7,0.62,NA,NA,NA,NA,"Ōmutu",NA,"flat, clear.",NA
2025-02-26,0.552083333333333,"Ngongotaha",3,"A",0.1,2.27,0.04,346.87,1539.5,0.22,NA,NA,NA,NA,"Ōmutu",NA,"flat, clear.",NA
2025-02-26,0.5625,"Te Koutu",1,"A",3.25,0.55,5.9,63.21,318.37,0.19,NA,NA,NA,NA,"Ōmutu",NA,"flat, clear.",NA
2025-02-26,0.5625,"Te Koutu",2,"A",0.1,0.95,0.1,89.26,425.68,0.2,NA,NA,NA,NA,"Ōmutu",NA,"flat, clear.",NA
2025-02-26,0.5625,"Te Koutu",3,"A",0.1,0.75,0.13,96.86,450.98,0.21,NA,NA,NA,NA,"Ōmutu",NA,"flat, clear.",NA
2025-02-26,0.570833333333333,"Lake Front",1,"A",8.5,2.18,3.89,390.81,990.04,0.39,NA,NA,NA,NA,"Ōmutu",NA,"flat, clear.",NA
2025-02-26,0.570833333333333,"Lake Front",2,"A",0.1,1.68,0.05,146.32,861.81,0.16,NA,NA,NA,NA,"Ōmutu",NA,"flat, clear.",NA
2025-02-26,0.570833333333333,"Lake Front",3,"A",0.1,1.88,0.05,188.19,790.27,0.23,NA,NA,NA,NA,"Ōmutu",NA,"flat, clear.",NA
2025-02-26,0.570833333333333,"Lake Front",NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ōmutu",NA,"flat, clear.",NA
2025-02-26,0.519444444444444,"Hannah's Bay",1,"A",22.52,2.91,7.73,440.97,3128.7,0.14,22.7,109.3,1.38,1.16,"Hoata","Partly cloudy, moderate winds (westerlies)","Moderate wind and wace action, clear",NA
2025-02-26,0.519444444444444,"Hannah's Bay",2,"A",13.91,2.67,5.2,443.66,1829.1,0.24,22.7,109.3,1.38,1.16,"Hoata","Partly cloudy, moderate winds (westerlies)","Moderate wind and wace action, clear",NA
2025-02-26,0.519444444444444,"Hannah's Bay",3,"A",0.1,5.27,0.01,415.54,1904.1,0.21,22.7,109.3,1.38,1.16,"Hoata","Partly cloudy, moderate winds (westerlies)","Moderate wind and wace action, clear",NA
2025-02-26,0.517361111111111,"Te Pōhue",1,"A",17.04,2.27,7.5,364.01,921.11,0.39,22.9,103.8,1.07,0.36,"Hoata",NA,"Moderate wave action, murky",NA
2025-02-26,0.517361111111111,"Te Pōhue",2,"A",0.1,2.08,0.04,320.76,808.88,0.39,22.9,103.8,1.07,0.36,"Hoata",NA,"Moderate wave action, murky",NA
2025-02-26,0.517361111111111,"Te Pōhue",3,"A",0.1,2.03,0.04,351.64,832.11,0.42,22.9,103.8,1.07,0.36,"Hoata",NA,"Moderate wave action, murky",NA
2025-02-26,0.502083333333333,"Ohau Channel",1,"A",1,3.16,0.31,360.55,1287.4,0.28,21.2,109.8,2.46,0.56,"Hoata",NA,"High winds and wave action, murky",NA
2025-02-26,0.502083333333333,"Ohau Channel",2,"A",22.5,3.31,0.8,367.46,1187,0.3,21.2,109.8,2.46,0.56,"Hoata",NA,"High winds and wave action, murky",NA
2025-02-26,0.502083333333333,"Ohau Channel",3,"A",18.6,3.16,0.36,445.04,1388.6,0.32,21.2,109.8,2.46,0.56,"Hoata",NA,"High winds and wave action, murky",NA
2025-02-26,0.490972222222222,"Hamurana (East)",1,"A",31.91,4.78,6.67,767.18,1931.1,0.39,20.8,106.3,5.87,1.28,"Hoata",NA,"High winds and wave action, murky",NA
2025-02-26,0.490972222222222,"Hamurana (East)",2,"A",18.6,5.57,3.33,710.19,2236.4,0.31,20.8,106.3,5.87,1.28,"Hoata",NA,"High winds and wave action, murky",NA
2025-02-26,0.490972222222222,"Hamurana (East)",3,"A",2.5,4.29,0.58,736.23,2442.2,0.3,20.8,106.3,5.87,1.28,"Hoata",NA,"High winds and wave action, murky",NA
2025-02-26,0.474305555555556,"Hamurana (bridge)",1,"A",13.13,11.37,1.15,2301.4,7950.5,0.28,21.2,112.1,6.25,2.39,"Hoata",NA,"High winds and wave action, murky",NA
2025-02-26,0.474305555555556,"Hamurana (bridge)",2,"A",1.75,18.51,0.07,3774,12187,0.3,21.2,112.1,6.25,2.39,"Hoata",NA,"High winds and wave action, murky",NA
2025-02-26,0.474305555555556,"Hamurana (bridge)",3,"A",4,12.65,0.31,2899,13077,0.22,21.2,112.1,6.25,2.39,"Hoata",NA,"High winds and wave action, murky",NA
2025-02-26,0.458333333333333,"Hamurana (West)",1,"A",4.75,5.81,0.81,1276.7,4412.7,0.28,21.2,103,4.68,1.26,"Hoata",NA,"High winds and wave action, murky",NA
2025-02-26,0.458333333333333,"Hamurana (West)",2,"A",0.1,5.91,0.01,1265.7,5385.2,0.23,21.2,103,4.68,1.26,"Hoata",NA,"High winds and wave action, murky",NA
2025-02-26,0.458333333333333,"Hamurana (West)",3,"A",0.1,7.09,0.01,1300.7,4335.1,0.3,21.2,103,4.68,1.26,"Hoata",NA,"High winds and wave action, murky",NA
2025-02-26,0.534027777777778,"Awahou (Tarimano)",1,"A",8.99,1.5,5.1,250.05,865.55,0.3,20.1,111.1,1.4,0.41,"Hoata",NA,"Hazy, moderate wave action",NA
2025-02-26,0.534027777777778,"Awahou (Tarimano)",2,"A",12,2.9,31,274.6,890.44,0.29,20.1,111.1,1.4,0.41,"Hoata",NA,"Hazy, moderate wave action",NA
2025-02-26,0.534027777777778,"Awahou (Tarimano)",3,"A",38.17,1.93,21.75,391,773.4,0.67,20.1,111.1,1.4,0.41,"Hoata",NA,"Hazy, moderate wave action",NA
2025-02-26,0.436805555555556,"Ngongotaha",1,"A",0.1,1.59,0.06,323.52,1488.9,0.21,20.4,101.9,0.84,0.93,"Hoata",NA,"flat, clear",NA
2025-02-26,0.436805555555556,"Ngongotaha",2,"A",0.1,2.62,0.03,224.59,1591.8,0.14,20.4,101.9,0.84,0.93,"Hoata",NA,"flat, clear",NA
2025-02-26,0.436805555555556,"Ngongotaha",3,"A",0.1,2.22,0.04,331.74,1360.7,0.24,20.4,101.9,0.84,0.93,"Hoata",NA,"flat, clear",NA
2025-02-26,0.420138888888889,"Te Koutu",1,"A",0.1,1.93,0.02,379.14,1374.7,0.29,21.6,109.5,1.43,0.87,"Hoata",NA,"Flat, clear",NA
